words@dig1967m	@dig1967m	102.155	102.388	виделись
words@dig1967m	@dig1967m	102.388	102.625	//
words@dig1967m	@dig1967m	102.64	103.01	я
words@dig1967m	@dig1967m	103.01	103.38	знаю
words@dig1967m	@dig1967m	103.38	103.75	что
words@dig1967m	@dig1967m	103.75	104.12	итальянцы
words@dig1967m	@dig1967m	104.12	104.49	собираются
words@dig1967m	@dig1967m	104.49	104.86	экранизировать
words@dig1967m	@dig1967m	104.86	105.23	вашу
words@dig1967m	@dig1967m	105.23	105.6	биографию
words@dig1967m	@dig1967m	105.6	105.97	//
words@dig1967m	@dig1967m	108.705	108.9	так
words@dig1967m	@dig1967m	108.9	109.095	//
words@dig1967m	@dig1967m	117.19	117.402	вы
words@dig1967m	@dig1967m	117.402	117.614	знаете
words@dig1967m	@dig1967m	117.614	117.826	кто
words@dig1967m	@dig1967m	117.826	118.038	вас
words@dig1967m	@dig1967m	118.038	118.25	играть
words@dig1967m	@dig1967m	118.25	118.462	будет
words@dig1967m	@dig1967m	118.462	118.68	?
words@dig1967m	@dig1967m	127.9	128.37	#смеется#
words@dig1967m	@dig1967m	147.09	147.391	вы
words@dig1967m	@dig1967m	147.391	147.692	видели
words@dig1967m	@dig1967m	147.692	147.993	актера
words@dig1967m	@dig1967m	147.993	148.294	который
words@dig1967m	@dig1967m	148.294	148.595	вас
words@dig1967m	@dig1967m	148.595	148.896	будет
words@dig1967m	@dig1967m	148.896	149.197	играть
words@dig1967m	@dig1967m	149.197	149.498	?
words@dig1967m	@dig1967m	149.498	149.8	//
words@dig1967m	@dig1967m	150.015	150.208	похож
words@dig1967m	@dig1967m	150.208	150.401	?
words@dig1967m	@dig1967m	150.401	150.595	//
words@dig1967m	@dig1967m	161.98	162.335	книжку
words@dig1967m	@dig1967m	162.335	162.69	вы
words@dig1967m	@dig1967m	162.69	163.045	прочитали
words@dig1967m	@dig1967m	163.045	163.4	//
words@dig1967m	@dig1967m	165.185	165.405	вы
words@dig1967m	@dig1967m	165.405	165.625	себя
words@dig1967m	@dig1967m	165.625	165.845	узнали
words@dig1967m	@dig1967m	165.845	166.065	там
words@dig1967m	@dig1967m	166.065	166.285	?
words@dig1967m	@dig1967m	166.285	166.505	//
words@dig1967m	@dig1967m	199.475	199.651	ух
words@dig1967m	@dig1967m	199.651	199.827	ты
words@dig1967m	@dig1967m	199.827	200.005	//
words@dig1967m	@dig1967m	212.71	213.003	вы
words@dig1967m	@dig1967m	213.003	213.296	ощутили
words@dig1967m	@dig1967m	213.296	213.589	себя
words@dig1967m	@dig1967m	213.589	213.882	великим
words@dig1967m	@dig1967m	213.882	214.175	человеком
words@dig1967m	@dig1967m	214.175	214.468	который
words@dig1967m	@dig1967m	214.468	214.761	/
words@dig1967m	@dig1967m	214.761	215.054	писатель
words@dig1967m	@dig1967m	215.054	215.347	/
words@dig1967m	@dig1967m	215.347	215.64	о
words@dig1967m	@dig1967m	215.64	215.933	котором
words@dig1967m	@dig1967m	215.933	216.226	пишут
words@dig1967m	@dig1967m	216.226	216.519	книги
words@dig1967m	@dig1967m	216.519	216.812	/
words@dig1967m	@dig1967m	216.812	217.105	которые
words@dig1967m	@dig1967m	217.105	217.398	продаются
words@dig1967m	@dig1967m	217.398	217.691	такими
words@dig1967m	@dig1967m	217.691	217.984	тиражами
words@dig1967m	@dig1967m	217.984	218.29	//
words@dig1967m	@dig1967m	251.125	251.475	которая
words@dig1967m	@dig1967m	251.475	251.825	продалась
words@dig1967m	@dig1967m	251.825	252.175	с
words@dig1967m	@dig1967m	252.175	252.525	таким
words@dig1967m	@dig1967m	252.525	252.875	тиражом
words@dig1967m	@dig1967m	252.875	253.225	//
words@dig1967m	@dig1967m	259.065	259.53	фантастика
words@dig1967m	@dig1967m	259.53	259.995	//
words@dig1967m	@dig1967m	320.21	320.368	и
words@dig1967m	@dig1967m	320.368	320.526	в
words@dig1967m	@dig1967m	320.526	320.684	результате
words@dig1967m	@dig1967m	320.684	320.842	?
words@dig1967m	@dig1967m	320.842	321.0	//
words@dig1967m	@dig1967m	351.29	351.526	как
words@dig1967m	@dig1967m	351.526	351.762	получи...
words@dig1967m	@dig1967m	351.762	352.0	//
words@dig1967m	@dig1967m	353.21	354.21	#смеется#
words@dig1967m	@dig1967m	355.79	356.157	как
words@dig1967m	@dig1967m	356.157	356.524	получилось
words@dig1967m	@dig1967m	356.524	356.891	в
words@dig1967m	@dig1967m	356.891	357.258	свое
words@dig1967m	@dig1967m	357.258	357.625	время
words@dig1967m	@dig1967m	357.625	357.992	когда-то
words@dig1967m	@dig1967m	357.992	358.359	очень
words@dig1967m	@dig1967m	358.359	358.726	давно
words@dig1967m	@dig1967m	358.726	359.093	что
words@dig1967m	@dig1967m	359.093	359.46	/
words@dig1967m	@dig1967m	359.46	359.827	эээ
words@dig1967m	@dig1967m	359.827	360.194	/
words@dig1967m	@dig1967m	360.194	360.561	обычный
words@dig1967m	@dig1967m	360.561	360.928	харьковский
words@dig1967m	@dig1967m	360.928	361.295	паренек
words@dig1967m	@dig1967m	361.295	361.662	Эдик
words@dig1967m	@dig1967m	361.662	362.029	Савенков
words@dig1967m	@dig1967m	362.029	362.396	стал
words@dig1967m	@dig1967m	362.396	362.763	Эдуардом
words@dig1967m	@dig1967m	362.763	363.13	Лимоновым
words@dig1967m	@dig1967m	363.13	363.497	?
words@dig1967m	@dig1967m	363.497	363.88	//
words@dig1967m	@dig1967m	381.52	381.862	почему
words@dig1967m	@dig1967m	381.862	382.204	Лимонов
words@dig1967m	@dig1967m	382.204	382.546	?
words@dig1967m	@dig1967m	382.546	382.89	//
words@evl1943m	@evl1943m	91.69	91.94	добрый
words@evl1943m	@evl1943m	91.94	92.19	день
words@evl1943m	@evl1943m	92.19	92.44	//
words@evl1943m	@evl1943m	92.445	92.713	столько
words@evl1943m	@evl1943m	92.713	92.981	лет
words@evl1943m	@evl1943m	92.981	93.249	и
words@evl1943m	@evl1943m	93.249	93.517	зим
words@evl1943m	@evl1943m	93.517	93.785	//
words@evl1943m	@evl1943m	96.21	96.423	что
words@evl1943m	@evl1943m	96.423	96.636	мы
words@evl1943m	@evl1943m	96.636	96.849	оба
words@evl1943m	@evl1943m	96.849	97.062	живы
words@evl1943m	@evl1943m	97.062	97.275	//
words@evl1943m	@evl1943m	97.275	97.49	хорошо
words@evl1943m	@evl1943m	105.98	106.435	ну
words@evl1943m	@evl1943m	106.435	106.89	да
words@evl1943m	@evl1943m	106.89	107.345	/
words@evl1943m	@evl1943m	107.345	107.8	итальянский
words@evl1943m	@evl1943m	107.8	108.255	режиссер
words@evl1943m	@evl1943m	108.255	108.71	//
words@evl1943m	@evl1943m	109.11	109.494	фильм
words@evl1943m	@evl1943m	109.494	109.878	будет
words@evl1943m	@evl1943m	109.878	110.262	с
words@evl1943m	@evl1943m	110.262	110.646	английскими
words@evl1943m	@evl1943m	110.646	111.03	актерами
words@evl1943m	@evl1943m	111.03	111.414	и
words@evl1943m	@evl1943m	111.414	111.798	/
words@evl1943m	@evl1943m	111.798	112.182	эээ
words@evl1943m	@evl1943m	112.182	112.566	/
words@evl1943m	@evl1943m	112.566	112.95	ммм
words@evl1943m	@evl1943m	112.95	113.334	/
words@evl1943m	@evl1943m	113.334	113.718	английский
words@evl1943m	@evl1943m	113.718	114.102	/
words@evl1943m	@evl1943m	114.102	114.486	американский
words@evl1943m	@evl1943m	114.486	114.87	/
words@evl1943m	@evl1943m	114.87	115.254	американский
words@evl1943m	@evl1943m	115.254	115.638	/
words@evl1943m	@evl1943m	115.638	116.022	с
words@evl1943m	@evl1943m	116.022	116.406	американскими
words@evl1943m	@evl1943m	116.406	116.79	актерами
words@evl1943m	@evl1943m	116.79	117.19	//
words@evl1943m	@evl1943m	118.7	119.05	пока
words@evl1943m	@evl1943m	119.05	119.4	не
words@evl1943m	@evl1943m	119.4	119.75	знаю
words@evl1943m	@evl1943m	119.75	120.1	//
words@evl1943m	@evl1943m	120.11	120.346	я
words@evl1943m	@evl1943m	120.346	120.582	выразил
words@evl1943m	@evl1943m	120.582	120.818	/
words@evl1943m	@evl1943m	120.818	121.054	эээ
words@evl1943m	@evl1943m	121.054	121.29	/
words@evl1943m	@evl1943m	121.29	121.526	желание
words@evl1943m	@evl1943m	121.526	121.762	/
words@evl1943m	@evl1943m	121.762	121.998	ммм
words@evl1943m	@evl1943m	121.998	122.24	//
words@evl1943m	@evl1943m	122.25	122.59	когда
words@evl1943m	@evl1943m	122.59	122.93	меня
words@evl1943m	@evl1943m	122.93	123.27	спросил
words@evl1943m	@evl1943m	123.27	123.61	автор
words@evl1943m	@evl1943m	123.61	123.95	книги
words@evl1943m	@evl1943m	123.95	124.29	/
words@evl1943m	@evl1943m	124.29	124.63	Эммануэль
words@evl1943m	@evl1943m	124.63	124.97	Каррер
words@evl1943m	@evl1943m	124.97	125.31	//
words@evl1943m	@evl1943m	125.315	125.513	я
words@evl1943m	@evl1943m	125.513	125.711	скал
words@evl1943m	@evl1943m	125.711	125.909	/
words@evl1943m	@evl1943m	125.909	126.107	ну
words@evl1943m	@evl1943m	126.107	126.305	конечно
words@evl1943m	@evl1943m	126.305	126.503	/
words@evl1943m	@evl1943m	126.503	126.701	Дж...
words@evl1943m	@evl1943m	126.701	126.899	/
words@evl1943m	@evl1943m	126.899	127.097	Джонни
words@evl1943m	@evl1943m	127.097	127.295	Депп
words@evl1943m	@evl1943m	127.295	127.493	должен
words@evl1943m	@evl1943m	127.493	127.691	играть
words@evl1943m	@evl1943m	127.691	127.895	//
words@evl1943m	@evl1943m	127.9	128.278	потому
words@evl1943m	@evl1943m	128.278	128.656	что
words@evl1943m	@evl1943m	128.656	129.034	/
words@evl1943m	@evl1943m	129.034	129.412	не
words@evl1943m	@evl1943m	129.412	129.79	он
words@evl1943m	@evl1943m	129.79	130.168	такой
words@evl1943m	@evl1943m	130.168	130.546	/
words@evl1943m	@evl1943m	130.546	130.924	очень
words@evl1943m	@evl1943m	130.924	131.302	живой
words@evl1943m	@evl1943m	131.302	131.68	//
words@evl1943m	@evl1943m	131.68	132.115	эээ
words@evl1943m	@evl1943m	132.115	132.55	/
words@evl1943m	@evl1943m	132.55	132.985	авантюрный
words@evl1943m	@evl1943m	132.985	133.42	парень
words@evl1943m	@evl1943m	133.42	133.855	/
words@evl1943m	@evl1943m	133.855	134.29	похожий
words@evl1943m	@evl1943m	134.29	134.725	на
words@evl1943m	@evl1943m	134.725	135.16	меня
words@evl1943m	@evl1943m	135.16	135.6	//
words@evl1943m	@evl1943m	135.615	135.915	и
words@evl1943m	@evl1943m	135.915	136.215	к
words@evl1943m	@evl1943m	136.215	136.515	тому
words@evl1943m	@evl1943m	136.515	136.815	же
words@evl1943m	@evl1943m	136.815	137.115	он
words@evl1943m	@evl1943m	137.115	137.415	любой
words@evl1943m	@evl1943m	137.415	137.715	возраст
words@evl1943m	@evl1943m	137.715	138.015	может
words@evl1943m	@evl1943m	138.015	138.315	сыграть
words@evl1943m	@evl1943m	138.315	138.615	//
words@evl1943m	@evl1943m	138.65	138.977	он
words@evl1943m	@evl1943m	138.977	139.304	сейчас
words@evl1943m	@evl1943m	139.304	139.631	в
words@evl1943m	@evl1943m	139.631	139.958	таком
words@evl1943m	@evl1943m	139.958	140.285	возрасте
words@evl1943m	@evl1943m	140.285	140.612	/
words@evl1943m	@evl1943m	140.612	140.939	эээ
words@evl1943m	@evl1943m	140.939	141.266	/
words@evl1943m	@evl1943m	141.266	141.593	он
words@evl1943m	@evl1943m	141.593	141.92	и
words@evl1943m	@evl1943m	141.92	142.247	парня
words@evl1943m	@evl1943m	142.247	142.574	двадцати
words@evl1943m	@evl1943m	142.574	142.901	с
words@evl1943m	@evl1943m	142.901	143.228	небольшим
words@evl1943m	@evl1943m	143.228	143.555	сыграет
words@evl1943m	@evl1943m	143.555	143.882	и
words@evl1943m	@evl1943m	143.882	144.209	старше
words@evl1943m	@evl1943m	144.209	144.536	без
words@evl1943m	@evl1943m	144.536	144.863	проблем
words@evl1943m	@evl1943m	144.863	145.2	//
words@evl1943m	@evl1943m	145.22	145.592	и
words@evl1943m	@evl1943m	145.592	145.964	темперамент
words@evl1943m	@evl1943m	145.964	146.336	у
words@evl1943m	@evl1943m	146.336	146.708	него
words@evl1943m	@evl1943m	146.708	147.08	//
words@evl1943m	@evl1943m	149.82	149.91	ну
words@evl1943m	@evl1943m	149.91	150.0	//
words@evl1943m	@evl1943m	150.615	150.814	н
words@evl1943m	@evl1943m	150.814	151.013	...
words@evl1943m	@evl1943m	151.013	151.212	нет
words@evl1943m	@evl1943m	151.212	151.411	/
words@evl1943m	@evl1943m	151.411	151.61	ну
words@evl1943m	@evl1943m	151.61	151.809	вот
words@evl1943m	@evl1943m	151.809	152.008	я
words@evl1943m	@evl1943m	152.008	152.207	хо...
words@evl1943m	@evl1943m	152.207	152.406	/
words@evl1943m	@evl1943m	152.406	152.605	хотел
words@evl1943m	@evl1943m	152.605	152.804	бы
words@evl1943m	@evl1943m	152.804	153.003	чтобы
words@evl1943m	@evl1943m	153.003	153.202	это
words@evl1943m	@evl1943m	153.202	153.401	был
words@evl1943m	@evl1943m	153.401	153.6	Джонни
words@evl1943m	@evl1943m	153.6	153.799	Депп
words@evl1943m	@evl1943m	153.799	154.005	//
words@evl1943m	@evl1943m	154.005	154.261	а
words@evl1943m	@evl1943m	154.261	154.517	щас
words@evl1943m	@evl1943m	154.517	154.773	/
words@evl1943m	@evl1943m	154.773	155.029	ммм
words@evl1943m	@evl1943m	155.029	155.285	/
words@evl1943m	@evl1943m	155.285	155.541	все
words@evl1943m	@evl1943m	155.541	155.797	на
words@evl1943m	@evl1943m	155.797	156.053	стадии
words@evl1943m	@evl1943m	156.053	156.309	по-моему
words@evl1943m	@evl1943m	156.309	156.565	до
words@evl1943m	@evl1943m	156.565	156.821	сих
words@evl1943m	@evl1943m	156.821	157.077	пор
words@evl1943m	@evl1943m	157.077	157.333	еще
words@evl1943m	@evl1943m	157.333	157.589	написания
words@evl1943m	@evl1943m	157.589	157.845	сценария
words@evl1943m	@evl1943m	157.845	158.105	//
words@evl1943m	@evl1943m	158.12	158.417	х...
words@evl1943m	@evl1943m	158.417	158.714	хотя
words@evl1943m	@evl1943m	158.714	159.011	деньги
words@evl1943m	@evl1943m	159.011	159.308	мы
words@evl1943m	@evl1943m	159.308	159.605	уже
words@evl1943m	@evl1943m	159.605	159.902	получили
words@evl1943m	@evl1943m	159.902	160.199	/
words@evl1943m	@evl1943m	160.199	160.496	Каррер
words@evl1943m	@evl1943m	160.496	160.793	получил
words@evl1943m	@evl1943m	160.793	161.09	и
words@evl1943m	@evl1943m	161.09	161.387	я
words@evl1943m	@evl1943m	161.387	161.684	получил
words@evl1943m	@evl1943m	161.684	161.99	//
words@evl1943m	@evl1943m	163.385	163.69	я
words@evl1943m	@evl1943m	163.69	163.995	книжку
words@evl1943m	@evl1943m	163.995	164.3	прочитал
words@evl1943m	@evl1943m	164.3	164.605	/
words@evl1943m	@evl1943m	164.605	164.91	да
words@evl1943m	@evl1943m	164.91	165.215	//
words@evl1943m	@evl1943m	166.47	166.759	ну
words@evl1943m	@evl1943m	166.759	167.048	/
words@evl1943m	@evl1943m	167.048	167.337	знаете
words@evl1943m	@evl1943m	167.337	167.626	это
words@evl1943m	@evl1943m	167.626	167.915	миф
words@evl1943m	@evl1943m	167.915	168.204	/
words@evl1943m	@evl1943m	168.204	168.493	создан
words@evl1943m	@evl1943m	168.493	168.785	//
words@evl1943m	@evl1943m	168.785	169.138	и
words@evl1943m	@evl1943m	169.138	169.491	любая
words@evl1943m	@evl1943m	169.491	169.844	книжка
words@evl1943m	@evl1943m	169.844	170.197	будет
words@evl1943m	@evl1943m	170.197	170.55	мифом
words@evl1943m	@evl1943m	170.55	170.905	//
words@evl1943m	@evl1943m	170.905	171.266	и
words@evl1943m	@evl1943m	171.266	171.627	поэтому
words@evl1943m	@evl1943m	171.627	171.988	я
words@evl1943m	@evl1943m	171.988	172.349	/
words@evl1943m	@evl1943m	172.349	172.71	конечно
words@evl1943m	@evl1943m	172.71	173.071	/
words@evl1943m	@evl1943m	173.071	173.432	доволен
words@evl1943m	@evl1943m	173.432	173.795	//
words@evl1943m	@evl1943m	173.83	174.058	ааа
words@evl1943m	@evl1943m	174.058	174.286	/
words@evl1943m	@evl1943m	174.286	174.514	и
words@evl1943m	@evl1943m	174.514	174.742	/
words@evl1943m	@evl1943m	174.742	174.97	конечно
words@evl1943m	@evl1943m	174.97	175.198	/
words@evl1943m	@evl1943m	175.198	175.426	претензий
words@evl1943m	@evl1943m	175.426	175.654	у
words@evl1943m	@evl1943m	175.654	175.882	меня
words@evl1943m	@evl1943m	175.882	176.11	было
words@evl1943m	@evl1943m	176.11	176.338	бы
words@evl1943m	@evl1943m	176.338	176.566	много
words@evl1943m	@evl1943m	176.566	176.8	//
words@evl1943m	@evl1943m	176.82	177.045	но
words@evl1943m	@evl1943m	177.045	177.27	/
words@evl1943m	@evl1943m	177.27	177.495	но
words@evl1943m	@evl1943m	177.495	177.72	я
words@evl1943m	@evl1943m	177.72	177.945	их
words@evl1943m	@evl1943m	177.945	178.17	не
words@evl1943m	@evl1943m	178.17	178.395	высказываю
words@evl1943m	@evl1943m	178.395	178.62	/
words@evl1943m	@evl1943m	178.62	178.845	я
words@evl1943m	@evl1943m	178.845	179.07	поступил
words@evl1943m	@evl1943m	179.07	179.295	очень
words@evl1943m	@evl1943m	179.295	179.52	/
words@evl1943m	@evl1943m	179.52	179.745	эээ
words@evl1943m	@evl1943m	179.745	179.97	/
words@evl1943m	@evl1943m	179.97	180.195	мудро
words@evl1943m	@evl1943m	180.195	180.42	//
words@evl1943m	@evl1943m	180.42	180.699	эээ
words@evl1943m	@evl1943m	180.699	180.978	/
words@evl1943m	@evl1943m	180.978	181.257	я
words@evl1943m	@evl1943m	181.257	181.536	/
words@evl1943m	@evl1943m	181.536	181.815	я
words@evl1943m	@evl1943m	181.815	182.094	не
words@evl1943m	@evl1943m	182.094	182.373	высказываю
